,#loc_id,ags,ascii,name,lat,lon,amt,plz,vorwahl,einwohner,flaeche,kz,typ,level,of,invalid
12503,18570,14628190,HOHNSTEIN,Hohnstein,50.97958,14.114170000000101,,01848,035975,3839.0,65.0,PIR,Stadt,6.0,487.0,
12506,19545,14628210,KOENIGSTEIN,Königstein / Sächsische Schweiz,50.9168082237183,14.072965640258902,Verwaltungsgemeinschaft Stadt Königstein/Kurort Rathen,01824,035021,2994.0,27.0,PIR,Stadt,6.0,487.0,
12507,20218,14628230,LIEBSTADT,Liebstadt,50.86102,13.852089999999999,Verwaltungsgemeinschaft Bad Gottleuba-Berggießhübel,01825,035025,1444.0,37.0,PIR,Stadt,6.0,487.0,
12510,21571,14628260,NEUSTADT,Neustadt in Sachsen,51.02528,14.2111,,01844,035025,10899.0,24.0,PIR,Stadt,6.0,487.0,
12511,22468,14628270,PIRNA,Pirna,50.95326,13.93815,Verwaltungsgemeinschaft Pirna,01796,03501,40259.0,53.0,PIR,Stadt,6.0,487.0,
12517,24103,14628360,SEBNITZ,Sebnitz,50.97146,14.27385,Verwaltungsgemeinschaft Sebnitz,01855,035971,9496.0,44.0,PIR,Stadt,6.0,487.0,
12518,24450,14628370,WEHLEN,Wehlen,50.956590000000006,14.031789999999999,Verwaltungsgemeinschaft Lohmen,01829,035024,1724.0,11.0,PIR,Stadt,6.0,487.0,
12519,24645,14628380,STOLPEN,Stolpen,51.04894,14.079020000000002,,01833,035973,6225.0,61.0,PIR,Stadt,6.0,487.0,
12522,13552,14628010,ALTENBERG,"Altenberg, Erzgebirge",50.7642027700597,13.7577736083986,Verwaltungsgemeinschaft Altenberg,"01768,01773",035056,5401.0,90.0,PIR,Stadt,6.0,487.0,
12525,15646,14628060,DIPPOLDISWALDE,Dippoldiswalde,50.895753008053205,13.6677299682617,,01744,03504,8506.0,63.0,PIR,Stadt,6.0,487.0,
12527,16656,14628110,FREITAL,Freital,51.0017,13.6488,,01705,0351,39276.0,41.0,PIR,Stadt,6.0,487.0,
12528,16904,14628010,GEISING,Geising,50.75663,13.7907299999999,,01778,035054,3407.0,56.0,PIR,Stadt,6.0,487.0,
12529,17068,14628130,GLASHUETTE,"Glashütte, Sachsen",50.85184,13.7750599999999,,01768,035053,4761.0,42.0,PIR,Stadt,6.0,487.0,
12535,22724,14628300,RABENAU,"Rabenau, Sachsen",50.96391,13.64316,,01734,0351,4743.0,31.0,PIR,Stadt,6.0,487.0,
12538,24930,14628400,THARANDT,Tharandt,50.986568968646296,13.5776351745606,Verwaltungsgemeinschaft Tharandt,01737,035203,5700.0,71.0,PIR,Stadt,6.0,487.0,
12539,26205,14628410,WILSDRUFF,Wilsdruff,51.050512586502705,13.536475735473699,,01723,035204,13708.0,82.0,PIR,Stadt,6.0,487.0,
12542,14382,14625030,BERNSDORF,"Bernsdorf, Oberlausitz",51.37519,14.06664,Verwaltungsgemeinschaft Bernsdorf,02994,035723,5799.0,34.0,BZ,Stadt,6.0,256.0,
12546,16159,14625130,ELSTRA,Elstra,51.2225,14.132420000000002,,01920,035793,3191.0,33.0,BZ,Stadt,6.0,256.0,
12548,17561,14625200,GROSSROEHRSDORF,"Großröhrsdorf, Oberlausitz",51.144090000000006,14.029710000000001,Verwaltungsgemeinschaft Großröhrsdorf,01900,035952,7491.0,26.0,BZ,Stadt,6.0,256.0,
12550,19057,14625250,KAMENZ,Kamenz,51.27377,14.103570000000001,Verwaltungsgemeinschaft Kamenz-Schönteichen,01917,03578,18308.0,53.0,BZ,Stadt,6.0,256.0,
12551,19524,14625270,KOENIGSBRUECK,Königsbrück,51.2677,13.89972,Verwaltungsgemeinschaft Königsbrück,01936,035795,4876.0,76.0,BZ,Stadt,6.0,256.0,
12553,20030,14625310,LAUTA,Lauta bei Hoyerswerda,51.45629,14.10285,Verwaltungsgemeinschaft Lauta,02991,035722,8940.0,28.0,BZ,Stadt,6.0,256.0,
12565,22682,14625450,PULSNITZ,Pulsnitz,51.18342,14.015720000000002,Verwaltungsgemeinschaft Pulsnitz,01896,035955,6696.0,17.0,BZ,Stadt,6.0,256.0,
12567,22739,14625480,RADEBERG,"Radeberg, Sachsen",51.11392,13.91364,,01454,03528,18637.0,30.0,BZ,Stadt,6.0,256.0,
12576,26320,14625640,WITTICHENAU,Wittichenau,51.38377,14.2415100000001,Verwaltungsgemeinschaft Wittichenau - Knappensee,02997,035725,6327.0,61.0,BZ,Stadt,6.0,256.0,
12578,503,14713,LEIPZIG,Leipzig,51.3493,12.39392,,,,,297.0,L,Stadt,5.0,186.0,
12579,20112,14713000,LEIPZIG,Leipzig,51.3396,12.3713,,"04103,04105,04107,04109,04129,04155,04157,04158,04159,04177,04178,04179,04205,04207,04209,04229,04249,04275,04277,04279,04288,04289,04299,04315,04316,04317,04318,04319,04328,04329,04347,04349,04356,04357,04357,",0341,498491.0,298.0,L,Stadt,6.0,503.0,
12581,13892,14730020,BAD DUEBEN,Bad Düben,51.594443525228996,12.589300407409599,,04849,034243,9065.0,45.0,TDO,Stadt,6.0,519.0,
12582,15494,14730070,DELITZSCH,Delitzsch,51.52555,12.3380999999999,Verwaltungsgemeinschaft Delitzsch / Döbernitz,04509,034202,28001.0,84.0,TDO,Stadt,6.0,519.0,
12585,16048,14730110,EILENBURG,Eilenburg,51.46011,12.6175499999999,,04838,03423,17950.0,47.0,TDO,Stadt,6.0,519.0,
12594,23715,14730270,SCHKEUDITZ,Schkeuditz,51.394559545345295,12.2241874920654,,04435,034204,18915.0,79.0,TDO,Stadt,6.0,519.0,
12596,24840,14730300,TAUCHA,Taucha bei Leipzig,51.3799371431262,12.493585391540599,,04425,034298,14643.0,33.0,TDO,Stadt,6.0,519.0,
12602,15677,14522080,DOEBELN,Döbeln,51.1167,13.1167,Verwaltungsgemeinschaft Döbeln,04720,03431,21365.0,33.0,FG,Stadt,6.0,496.0,
12605,17919,14522250,HARTHA,Hartha bei Döbeln,51.1,12.9667,Verwaltungsgemeinschaft Hartha-Gersdorf,"04703,04746",034328,7436.0,54.0,FG,Stadt,6.0,496.0,
12607,20115,14522310,LEISNIG,Leisnig,51.1667,12.9167,,04703,034321,7335.0,30.0,FG,Stadt,6.0,496.0,
12611,23327,14522510,ROSSWEIN,Roßwein,51.0667,13.1833,Verwaltungsgemeinschaft Roßwein,04741,034322,7824.0,29.0,FG,Stadt,6.0,496.0,
12612,25577,14522570,WALDHEIM,"Waldheim, Sachsen",51.0667,13.0167,Verwaltungsgemeinschaft Waldheim,04736,034327,9217.0,24.0,FG,Stadt,6.0,496.0,
12616,14672,14729040,BOEHLEN,Böhlen bei Leipzig,51.2,12.3833,,04564,034206,7072.0,24.0,L,Stadt,6.0,508.0,
12617,14785,14729050,BORNA,Borna bei Leipzig,51.1167,12.5,Verwaltungsgemeinschaft Borna-Wyhratal,04552,03433,22849.0,62.0,L,Stadt,6.0,508.0,
12623,16741,14729140,FROHBURG,Frohburg,51.05,12.55,,04654,034348,8340.0,61.0,L,Stadt,6.0,508.0,
12624,16910,14729150,GEITHAIN,Geithain,51.05,12.7167,Verwaltungsgemeinschaft Geithain-Narsdorf,04643,034341,6710.0,30.0,L,Stadt,6.0,508.0,
12625,17400,14729170,GROITZSCH,Groitzsch bei Pegau,51.15,12.2833,,04539,034296,8722.0,70.0,L,Stadt,6.0,508.0,
12629,19346,14729220,KITZSCHER,Kitzscher,51.1667,12.5667,,04567,03433,6469.0,29.0,L,Stadt,6.0,508.0,
12630,19578,14729140,KOHREN-SAHLIS,Kohren-Sahlis,51.0167,12.6167,,04655,034344,3176.0,37.0,L,Stadt,6.0,508.0,
12632,20636,14729260,MARKKLEEBERG,Markkleeberg,51.2750049912737,12.3664402008056,,04416,034299,23639.0,31.0,L,Stadt,6.0,508.0,
12633,20641,14729270,MARKRANSTAEDT,Markranstädt,51.3,12.2333,ehem. Verwaltungsgemeinschaft Verwaltungsgemeinschaft Markranstädt-Großlehna,04420,034205,13078.0,46.0,L,Stadt,6.0,508.0,
12636,22350,14729350,PEGAU,Pegau,51.1667,12.25,Verwaltungsgemeinschaft Pegau-Elstertrebnitz-Kitzen,04523,034296,4917.0,22.0,L,Stadt,6.0,508.0,
12637,22885,14729360,REGIS-BREITINGEN,Regis-Breitingen,51.0833,12.45,Verwaltungsgemeinschaft Regis-Breitingen-Deutzen-Heuersdorf,04565,034343,4293.0,26.0,L,Stadt,6.0,508.0,
12639,23231,14729370,ROETHA,Rötha,51.2,12.4,Verwaltungsgemeinschaft Rötha-Espenhain,04571,034206,4036.0,18.0,L,Stadt,6.0,508.0,
12640,26690,14729430,ZWENKAU,Zwenkau,51.2175,12.324167,,04442,034203,8992.0,46.2421,L,Stadt,6.0,508.0,
12642,13949,14729010,BAD LAUSICK,Bad Lausick,51.15,12.6333,Verwaltungsgemeinschaft Bad Lausick,04651,034345,9031.0,70.0,L,Stadt,6.0,508.0,
12646,14856,14729070,BRANDIS,Brandis bei Wurzen,51.3331391215157,12.6086688995362,,"04821,04824,",034292,9859.0,35.0,L,Stadt,6.0,508.0,
12647,15320,14729080,COLDITZ,Colditz,51.1333,12.8167,,04680,034381,5506.0,33.0,L,Stadt,6.0,508.0,
12649,17371,14729160,GRIMMA,Grimma,51.2333,12.7167,,04668,03437,18236.0,51.0,L,Stadt,6.0,508.0,
12655,21235,14729160,MUTZSCHEN,Mutzschen,51.2667,12.9,,04688,034385,2445.0,29.0,L,Stadt,6.0,508.0,
12656,21278,14729300,NAUNHOF,Naunhof bei Grimma,51.2784681382148,12.5917602539063,Verwaltungsgemeinschaft Naunhof,04683,034293,8854.0,39.0,L,Stadt,6.0,508.0,
12657,21337,14729160,NERCHAU,Nerchau,51.2667,12.8,,04685,034382,4392.0,39.0,L,Stadt,6.0,508.0,
12662,25067,14729400,TREBSEN,Trebsen / Mulde,51.2833,12.75,,04687,034383,4433.0,35.0,L,Stadt,6.0,508.0,
12663,26494,14729410,WURZEN,Wurzen,51.37014,12.7434900000001,,04808,03425,15473.0,24.0,L,Stadt,6.0,508.0,
12668,14243,14730045,BELGERN,Belgern bei Torgau,51.48472,13.121570000000002,,04874,034224,5314.0,84.0,TDO,Stadt,6.0,519.0,
12670,15382,14730060,DAHLEN,"Dahlen, Sachsen",51.3640741621165,12.9962663650513,,04774,034361,5117.0,72.0,TDO,Stadt,6.0,519.0,
12671,15740,14730090,DOMMITZSCH,Dommitzsch,51.639359999999996,12.87928,Verwaltungsgemeinschaft Dommitzsch,04880,034223,3234.0,30.0,TDO,Stadt,6.0,519.0,
12677,21134,14730200,MUEGELN,Mügeln bei Oschatz,51.2333,13.05,,04769,034362,4940.0,23.0,TDO,Stadt,6.0,519.0,
12679,22191,14730230,OSCHATZ,Oschatz,51.300724471886205,13.1060569946289,,04758,03435,16849.0,55.0,TDO,Stadt,6.0,519.0,
12683,25025,14730310,TORGAU,Torgau,51.55746,12.9916000000001,Verwaltungsgemeinschaft Torgau,"04860,04861,",03421,19062.0,42.0,TDO,Stadt,6.0,519.0,
12700,15329,15091060,COSWIG,Coswig (Anhalt),51.8842,12.4336000000001,Verwaltungsgemeinschaft Coswig,"06868,06869",034903,8617.0,34.07,WB,Stadt,6.0,290.0,
12723,20316,15086140,LOBURG,Loburg bei Magdeburg,52.1159802353932,12.073778338622999,Verwaltungsgemeinschaft Elbe-Ehle-Nuthe,39279,039245,2437.0,44.39,JL,Stadt,6.0,547.0,
12729,22173,15091241,ORANIENBAUM,Oranienbaum,51.799389594057295,12.4009870529176,Verwaltungsgemeinschaft Wörlitzer Winkel,06785,034904,3493.0,32.3,WB,Stadt,6.0,290.0,
12747,26354,15091241,WOERLITZ,Wörlitz,51.8427399893263,12.4184166137695,Verwaltungsgemeinschaft Wörlitzer Winkel,06786,034905,1654.0,28.05,WB,Stadt,6.0,290.0,
12750,26584,15082430,ZERBST,Zerbst/Anhalt,51.96496,12.08745,,39261,03923,16029.0,78.33,ABI,Stadt,6.0,151713.0,
12755,13533,15089005,ALSLEBEN,Alsleben (Saale),51.689944827476,11.6768280212402,Verwaltungsgemeinschaft Saale-Wipper,06425,034692,2738.0,23.64,SLK,Stadt,6.0,305.0,
12757,14370,15089030,BERNBURG,Bernburg (Saale),51.79616,11.7349400000001,Verwaltungsgemeinschaft Bernburg,06406,03471,32021.0,55.15,SLK,Stadt,6.0,305.0,
12765,17671,15089165,GUESTEN,"Güsten, Anhalt",51.79372,11.6076399999999,Verwaltungsgemeinschaft Saale-Wipper,39439,039262,4161.0,24.25,SLK,Stadt,6.0,305.0,
12767,19551,15089195,KOENNERN,Könnern,51.67098,11.7706000000001,Verwaltungsgemeinschaft Wipperaue,06420,034691,8295.0,98.03,SLK,Stadt,6.0,305.0,
12776,21720,15089235,NIENBURG,Nienburg (Saale),51.837920000000004,11.76641,Verwaltungsgemeinschaft Nienburg,06429,034721,4449.0,24.55,SLK,Stadt,6.0,305.0,
12790,14897,15082340,BREHNA,Brehna,51.558111854284604,12.217043322753902,Verwaltungsgemeinschaft Bitterfeld,06796,034954,2995.0,19.14,ABI,Stadt,6.0,151713.0,
12798,18953,15082301,JESSNITZ,Jeßnitz (Anhalt),51.6830339207604,12.303433227539001,Verwaltungsgemeinschaft Raguhn,06800,03494,3745.0,14.25,ABI,Stadt,6.0,151713.0,
12806,22761,15082301,RAGUHN,Raguhn,51.709509999999995,12.267560000000001,Verwaltungsgemeinschaft Raguhn,06779,034906,3720.0,15.24,ABI,Stadt,6.0,151713.0,
12823,35878,15082440,ZOERBIG,Zörbig,51.62816,12.1197099999999,Verwaltungsgemeinschaft Zörbig,"06779,06780",034956,9766.0,106.74,ABI,Stadt,6.0,151713.0,
12835,13462,15082005,AKEN,Aken (Elbe),51.85452,12.0435600000001,,06385,034909,9083.0,59.91,ABI,Stadt,6.0,151713.0,
12845,17386,15082377,GROEBZIG,Gröbzig,51.6814,11.8747100000001,Verwaltungsgemeinschaft Südliches Anhalt,06388,034976,3159.0,24.23,ABI,Stadt,6.0,151713.0,
12851,19566,15082180,KOETHEN,Köthen (Anhalt),51.7529,11.97555,Verwaltungsgemeinschaft Köthen/Arensdorf/Baasdorf,06366,03496,30345.0,78.42,ABI,Stadt,6.0,151713.0,
12868,22743,15082377,RADEGAST,"Radegast bei Köthen, Anhalt",51.656859999999995,12.095180000000001,Verwaltungsgemeinschaft Südliches Anhalt,06369,034978,1268.0,3.95,ABI,Stadt,6.0,151713.0,
12883,13689,15091010,ANNABURG,"Annaburg, Sachsen-Anhalt",51.73097,13.04458,Verwaltungsgemeinschaft Annaburg-Prettin,06925,035385,3762.0,120.61,WB,Stadt,6.0,290.0,
12888,13987,15091020,BAD SCHMIEDEBERG,Bad Schmiedeberg,51.68638,12.73361,Verwaltungsgemeinschaft Elbe-Heideland-Gemeinden,06905,034925,4217.0,43.0,WB,Stadt,6.0,290.0,
12899,17272,15091110,GRAEFENHAINICHEN,Gräfenhainichen,51.72994,12.45368,Verwaltungsgemeinschaft Tor zur Dübener Heide,"06772,06773",034953,7817.0,41.65,WB,Stadt,6.0,290.0,
12901,18950,15091145,JESSEN,Jessen (Elster),51.81363767005,12.987447110422002,,06917,03537,15226.0,313.15,WB,Stadt,6.0,290.0,
12937,35817,15091160,KEMBERG,Kemberg,51.7700867617824,12.6318453365111,Verwaltungsgemeinschaft Kemberg,"06773,06901",034921,4784.0,59.18,WB,Stadt,6.0,290.0,
12955,22618,15091010,PRETTIN,Prettin,51.66362,12.9254,Verwaltungsgemeinschaft Annaburg-Prettin,06922,035386,2114.0,28.79,WB,Stadt,6.0,290.0,
12956,22623,15091020,PRETZSCH,Pretzsch (Elbe),51.71776,12.79826,Verwaltungsgemeinschaft Elbe-Heideland-Gemeinden,06909,034925,1662.0,20.92,WB,Stadt,6.0,290.0,
12973,20510,15091375,WITTENBERG,Lutherstadt Wittenberg,51.8744184590771,12.627859121704098,,"06886,06889,",03491,46837.0,128.93,WB,Stadt,6.0,290.0,
12976,26526,15091391,ZAHNA,Zahna,51.91564,12.78599,Verwaltungsgemeinschaft Elbaue-Fläming,06895,034924,3639.0,39.96,WB,Stadt,6.0,290.0,
12987,13876,15084015,BAD BIBRA,Bad Bibra,51.2084698604946,11.585660343933101,Verwaltungsgemeinschaft An der Finne,06647,034465,2177.0,22.0,BLK,Stadt,6.0,301.0,
12988,13940,15084355,BAD KOESEN,Bad Kösen,51.134027099825,11.726613444519,Verwaltungsgemeinschaft Bad Kösen,06628,034463,5490.0,35.72,BLK,Stadt,6.0,301.0,
13007,15942,15084125,ECKARTSBERGA,Eckartsberga,51.1167,11.55,Verwaltungsgemeinschaft An der Finne,06648,034467,1891.0,20.12,BLK,Stadt,6.0,301.0,
13008,16676,15084135,FREYBURG,Freyburg (Unstrut),51.217798348452796,11.7680947486879,Verwaltungsgemeinschaft Unstruttal,06632,034464,4414.0,23.92,BLK,Stadt,6.0,301.0,
13028,19996,15084285,LAUCHA,Laucha an der Unstrut,51.2233122926159,11.674373608398499,Verwaltungsgemeinschaft Unstruttal,06636,034462,2468.0,17.09,BLK,Stadt,6.0,301.0,
13038,21272,15084355,NAUMBURG,Naumburg (Saale),51.151911287149495,11.804812449645901,,06618,03445,29722.0,76.04,BLK,Stadt,6.0,301.0,
13039,21290,15084360,NEBRA,Nebra (Unstrut),51.2878629583287,11.5800037567138,Verwaltungsgemeinschaft Unstruttal,06642,034461,2679.0,11.49,BLK,Stadt,6.0,301.0,
13041,22213,15084375,OSTERFELD,"Osterfeld bei Naumburg, Saale",51.0667,11.9333,Verwaltungsgemeinschaft Wethautal,06721,034422,1368.0,7.07,BLK,Stadt,6.0,301.0,
13051,24632,15084470,STOESSEN,Stößen,51.1,11.9333,Verwaltungsgemeinschaft Wethautal,06667,034445,1076.0,7.29,BLK,Stadt,6.0,301.0,
13070,26559,15084590,ZEITZ,"Zeitz, Elster",51.05,12.15,Verwaltungsgemeinschaft Zeitzer Land,"06711,06712,",03441,29167.0,24.63,BLK,Stadt,6.0,301.0,
13112,16954,15087165,GERBSTEDT,Gerbstedt,51.63384,11.62548,Verwaltungsgemeinschaft Gerbstedt,06347,034783,3096.0,21.52,MSH,Stadt,6.0,312.0,
13120,18296,15087220,HETTSTEDT,"Hettstedt, Sachsen-Anhalt",51.6438686240522,11.509044408798198,Verwaltungsgemeinschaft Hettstedt,06333,03476,15855.0,20.18,MSH,Stadt,6.0,312.0,
13126,35877,15087275,MANSFELD,"Mansfeld, Südharz",51.597970000000004,11.45904,Verwaltungsgemeinschaft Mansfeld,"06308,06343,06348",034782,8949.0,80.73,MSH,Stadt,6.0,312.0,
13144,23515,15087031,SANDERSLEBEN,Sandersleben,51.6786167769592,11.5691032592773,Verwaltungsgemeinschaft Wipper-Eine,06456,034785,2042.0,18.22,MSH,Stadt,6.0,312.0,
13163,13894,15088020,BAD DUERRENBERG,Bad Dürrenberg,51.2944990071286,12.069232005309901,Verwaltungsgemeinschaft Bad Dürrenberg,06231,03462,11534.0,17.49,SK,Stadt,6.0,518.0,
13164,13948,15088025,BAD LAUCHSTAEDT,Bad Lauchstädt,51.3860318642443,11.8671661376953,Verwaltungsgemeinschaft Bad Lauchstädt,06246,034635,4933.0,25.2,SK,Stadt,6.0,518.0,
13167,14869,15088065,BRAUNSBEDRA,Braunsbedra,51.286098658605496,11.8900436401366,Verwaltungsgemeinschaft Unteres Geiseltal,06242,034633,11284.0,64.21,SK,Stadt,6.0,518.0,
13183,20166,15088205,LEUNA,Leuna,51.32354,12.024569999999999,,06237,03461,6977.0,12.71,SK,Stadt,6.0,518.0,
13184,20847,15088220,MERSEBURG,Merseburg (Saale),51.35629,11.99233,Verwaltungsgemeinschaft Merseburg,06217,03461,34790.0,36.08,SK,Stadt,6.0,518.0,
13186,21128,15088235,MUECHELN,Mücheln (Geiseltal),51.2996780088247,11.8000429153442,Verwaltungsgemeinschaft Oberes Geiseltal,06249,034632,9419.0,86.64,SK,Stadt,6.0,518.0,
13196,22705,15088305,QUERFURT,Querfurt,51.38146,11.60505,,06268,034771,12935.0,155.23,SK,Stadt,6.0,518.0,
13204,23607,15088025,SCHAFSTAEDT,Schafstädt,51.3827643212211,11.7732231323242,Verwaltungsgemeinschaft Laucha-Schwarzeiche,06255,034636,2187.0,22.93,MQ,Stadt,6.0,513.0,
13217,23954,15088340,SCHRAPLAU,Schraplau,51.4359218667715,11.6653267089844,Verwaltungsgemeinschaft Weida-Land,06279,034774,1341.0,7.05,SK,Stadt,6.0,518.0,
13242,19889,15088195,LANDSBERG,"Landsberg bei Halle, Saale",51.5322544790112,12.1618550476074,Verwaltungsgemeinschaft Östlicher Saalkreis,06188,034602,8496.0,63.33,SK,Stadt,6.0,518.0,
13249,20323,15088216,LOEBEJUEN,Löbejün,51.6369,11.90142,Verwaltungsgemeinschaft Nördlicher Saalkreis,06193,034603,2352.0,20.52,SK,Stadt,6.0,518.0,
13268,26066,15088216,WETTIN,Wettin,51.5867833767884,11.8039542010498,Verwaltungsgemeinschaft Nördlicher Saalkreis,06198,034607,2118.0,16.95,SK,Stadt,6.0,518.0,
13282,13516,15087015,ALLSTEDT,Allstedt,51.40415,11.38814,Verwaltungsgemeinschaft Allstedt-Kaltenborn,06542,034652,3153.0,31.85,MSH,Stadt,6.0,312.0,
13299,19178,15087250,KELBRA,Kelbra (Kyffhäuser),51.43511927047629,11.0430846984864,Verwaltungsgemeinschaft Goldene Aue,06537,034651,3044.0,25.84,MSH,Stadt,6.0,312.0,
13311,23519,15087370,SANGERHAUSEN,Sangerhausen,51.47270949793779,11.299804175022599,Verwaltungsgemeinschaft Sangerhausen,06526,03464,30976.0,161.53,MSH,Stadt,6.0,312.0,
13328,24636,15087412,STOLBERG,Stolberg (Harz),51.5735,10.95508,Verwaltungsgemeinschaft Roßla-Südharz,06547,034654,1407.0,67.52,MSH,Stadt,6.0,312.0,
13344,18525,15084235,HOHENMOELSEN,Hohenmölsen,51.15,12.0833,Verwaltungsgemeinschaft Uichteritz,06679,034441,9806.0,63.53,BLK,Stadt,6.0,301.0,
13350,20485,15084315,LUETZEN,Lützen,51.25601663191279,12.1417543228149,Verwaltungsgemeinschaft Lützen-Wiesengrund,06686,034444,3658.0,17.28,BLK,Stadt,6.0,301.0,
13365,24904,15084490,TEUCHERN,Teuchern,51.1167,12.0167,Verwaltungsgemeinschaft Vier Berge - Teucherner Land,06682,034443,3557.0,16.61,BLK,Stadt,6.0,301.0,
13369,25875,15084550,WEISSENFELS,"Weißenfels, Saale",51.2,11.9667,Verwaltungsgemeinschaft Weißenfelser Land,06667,03443,30046.0,24.74,BLK,Stadt,6.0,301.0,
13377,35816,15089015,ASCHERSLEBEN,"Aschersleben, Sachsen-Anhalt",51.777777777777004,11.488888888887999,Verwaltungsgemeinschaft Aschersleben-Land,06449,03473,28706.0,74.07,SLK,Stadt,6.0,305.0,
13384,15973,15089075,EGELN,Egeln,51.94206,11.4298699999999,Verwaltungsgemeinschaft Egelner Mulde,39435,039268,4061.0,29.13,SLK,Stadt,6.0,305.0,
13393,35880,15089175,HECKLINGEN,Hecklingen bei Staßfurt,51.84734,11.53491,Verwaltungsgemeinschaft Stadt Hecklingen,"39434,39435,39444",03925,8110.0,95.34,SLK,Stadt,6.0,305.0,
13398,18696,15089307,HOYM,Hoym,51.78474,11.31368,Verwaltungsgemeinschaft Seeland,06467,034741,2632.0,20.27,SLK,Stadt,6.0,305.0,
13405,24478,15089310,STASSFURT,Staßfurt,51.86084,11.58032,Verwaltungsgemeinschaft Staßfurt,39418,03925,23538.0,58.21,SLK,Stadt,6.0,305.0,
13414,35887,15085110,FALKENSTEIN,Falkenstein / Harz,51.7071428571428,11.333328571428599,,"06333,06463,06543",034743,6404.0,102.98,HZ,Stadt,6.0,316.0,
13433,17395,15083245,GROENINGEN,Gröningen bei Oschersleben,51.93719,11.21835,Verwaltungsgemeinschaft Westliche Börde,39397,039403,4121.0,59.67,BK,Stadt,6.0,541.0,
13435,17742,15083415,HADMERSLEBEN,Hadmersleben,51.99174,11.301969999999999,Verwaltungsgemeinschaft Oschersleben (Bode),39398,039408,1914.0,23.39,BK,Stadt,6.0,541.0,
13443,19724,15083355,KROPPENSTEDT,Kroppenstedt,51.94233,11.3080199999999,Verwaltungsgemeinschaft Westliche Börde,39397,039264,1632.0,38.64,BK,Stadt,6.0,541.0,
13445,22192,15083415,OSCHERSLEBEN,Oschersleben (Bode),52.03666,11.24467,Verwaltungsgemeinschaft Oschersleben (Bode),39387,03949,17812.0,122.74,BK,Stadt,6.0,541.0,
13453,24125,15083531,SEEHAUSEN,"Seehausen, Börde",52.10215,11.292660000000101,"Verwaltungsgemeinschaft ""Börde"" Wanzleben",39365,039407,1911.0,18.3,BK,Stadt,6.0,541.0,
13458,25685,15083531,WANZLEBEN,Wanzleben,52.06109,11.44304,"Verwaltungsgemeinschaft ""Börde"" Wanzleben",39164,039209,5387.0,44.64,BK,Stadt,6.0,541.0,
13474,17805,15085135,HALBERSTADT,Halberstadt,51.89438,11.05369,,38820,03941,39784.0,82.22,HZ,Stadt,6.0,316.0,
13479,22229,15085230,OSTERWIECK,Osterwieck,51.97226,10.7114300000001,Verwaltungsgemeinschaft Osterwieck-Fallstein,38835,039421,3932.0,22.05,HZ,Stadt,6.0,316.0,
13483,24013,15085285,SCHWANEBECK,Schwanebeck bei Oschersleben,51.967659999999995,11.1202000000001,Verwaltungsgemeinschaft Bode-Holtemme,39397,039424,2417.0,25.86,HZ,Stadt,6.0,316.0,
13485,25771,15085365,WEGELEBEN,Wegeleben,51.88284,11.17088,Verwaltungsgemeinschaft Bode-Holtemme,38828,039423,3128.0,51.76,HZ,Stadt,6.0,316.0,
13510,15174,15086015,BURG,Burg bei Magdeburg,52.27101,11.85487,Verwaltungsgemeinschaft Genthin,39288,03921,24854.0,150.72,JL,Stadt,6.0,547.0,
13519,16936,15086040,GENTHIN,Genthin,52.40067,12.159989999999999,Verwaltungsgemeinschaft Genthin,39307,03933,14524.0,103.73,JL,Stadt,6.0,547.0,
13524,17213,15086055,GOMMERN,Gommern,52.0748987185192,11.8240254550171,Verwaltungsgemeinschaft Gommern,39245,039200,11371.0,139.89,JL,Stadt,6.0,547.0,
13537,18938,15086080,JERICHOW,Jerichow,52.49953000000001,12.02633,Verwaltungsgemeinschaft Elbe-Stremme-Fiener,39319,039343,2311.0,53.04,JL,Stadt,6.0,547.0,
13548,20991,15086140,MOECKERN,Möckern bei Burg,52.152390000000004,11.95359,Verwaltungsgemeinschaft Möckern-Fläming,39291,039221,6789.0,168.59,JL,Stadt,6.0,547.0,
13622,17808,15083270,HALDENSLEBEN,Haldensleben,52.28513,11.418439999999999,,39340,03904,20021.0,137.69,BK,Stadt,6.0,541.0,
13641,22066,15083411,OEBISFELDE,Oebisfelde-Weferlingen,52.43506,10.98669,Verwaltungsgemeinschaft Oebisfelde-Calvörde,39646,039002,7437.0,95.6,BK,Stadt,6.0,541.0,
13660,26416,15083565,WOLMIRSTEDT,Wolmirstedt,52.25224,11.6283599999999,Verwaltungsgemeinschaft Wolmirstedt,39326,039201,10716.0,31.76,BK,Stadt,6.0,541.0,
13674,13734,15090010,ARNEBURG,Arneburg,52.672830000000005,12.00028,Verwaltungsgemeinschaft Arneburg-Goldbeck,39596,039321,1728.0,26.45,SDL,Stadt,6.0,311.0,
13686,14557,15090070,BISMARK,Bismark (Altmark),52.66261,11.552010000000001,Verwaltungsgemeinschaft Bismark / Kläden,"39628,39629",039089,3292.0,33.18,SDL,Stadt,6.0,311.0,
13717,18007,15090225,HAVELBERG,Havelberg,52.82771999999999,12.07855,,39539,039387,7584.0,149.13,SDL,Stadt,6.0,311.0,
13758,22207,15090415,OSTERBURG,Osterburg (Altmark),52.796240000000004,11.7560100000001,Verwaltungsgemeinschaft Osterburg,39606,03937,7150.0,39.97,SDL,Stadt,6.0,311.0,
