ID,DATE,ELEMENT,VALUE,MFLAG,QFLAG,SFLAG,OBSTIME,ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSN_FLAG,HCN_CRN_FLAG,WMO_ID,COLUMN_9,COLUMN_10,COLUMN_11,COLUMN_12
"AMM00037717","20190101","TMAX","-8","","","S","","AMM00037717","405.670","450.000","1917.0","SEVAN","OZERO","37717","","","","","",""
"AMM00037717","20190102","TMAX","-10","","","S","","AMM00037717","405.670","450.000","1917.0","SEVAN","OZERO","37717","","","","","",""
"AMM00037717","20190104","TMAX","29","","","S","","AMM00037717","405.670","450.000","1917.0","SEVAN","OZERO","37717","","","","","",""
"AMM00037717","20190105","TMAX","26","","","S","","AMM00037717","405.670","450.000","1917.0","SEVAN","OZERO","37717","","","","","",""
"AMM00037717","20190106","TMAX","28","","","S","","AMM00037717","405.670","450.000","1917.0","SEVAN","OZERO","37717","","","","","",""
"AMM00037717","20190107","TMAX","4","","","S","","AMM00037717","405.670","450.000","1917.0","SEVAN","OZERO","37717","","","","","",""
"AMM00037717","20190108","TMAX","17","","","S","","AMM00037717","405.670","450.000","1917.0","SEVAN","OZERO","37717","","","","","",""
"AMM00037717","20190109","TMAX","-21","","","S","","AMM00037717","405.670","450.000","1917.0","SEVAN","OZERO","37717","","","","","",""
"AMM00037717","20190110","TMAX","-44","","","S","","AMM00037717","405.670","450.000","1917.0","SEVAN","OZERO","37717","","","","","",""
"AO000066160","20190108","TMAX","315","","","S","","AO000066160","-88.500","132.330","74.0","LUANDA","GSN","66160","","","","","",""
"AO000066160","20190104","TMAX","311","","","S","","AO000066160","-88.500","132.330","74.0","LUANDA","GSN","66160","","","","","",""
"AQW00061705","20190111","TMAX","318","","","W","700","AQW00061705","-143.306","-1.707.136","03. Jul","AS","PAGO","PAGO","WSO","AP","GSN","91765","",""
"AQW00061705","20190101","TMAX","293","","","W","700","AQW00061705","-143.306","-1.707.136","03. Jul","AS","PAGO","PAGO","WSO","AP","GSN","91765","",""
"AQW00061705","20190102","TMAX","292","","","W","700","AQW00061705","-143.306","-1.707.136","03. Jul","AS","PAGO","PAGO","WSO","AP","GSN","91765","",""
"AQW00061705","20190103","TMAX","316","","","W","700","AQW00061705","-143.306","-1.707.136","03. Jul","AS","PAGO","PAGO","WSO","AP","GSN","91765","",""
"AQW00061705","20190104","TMAX","325","","","W","700","AQW00061705","-143.306","-1.707.136","03. Jul","AS","PAGO","PAGO","WSO","AP","GSN","91765","",""
"AQW00061705","20190105","TMAX","315","","","W","700","AQW00061705","-143.306","-1.707.136","03. Jul","AS","PAGO","PAGO","WSO","AP","GSN","91765","",""
"AQW00061705","20190106","TMAX","306","","","W","700","AQW00061705","-143.306","-1.707.136","03. Jul","AS","PAGO","PAGO","WSO","AP","GSN","91765","",""
"AQW00061705","20190107","TMAX","300","","","W","700","AQW00061705","-143.306","-1.707.136","03. Jul","AS","PAGO","PAGO","WSO","AP","GSN","91765","",""
"AQW00061705","20190108","TMAX","308","","","W","700","AQW00061705","-143.306","-1.707.136","03. Jul","AS","PAGO","PAGO","WSO","AP","GSN","91765","",""
"AQW00061705","20190109","TMAX","313","","","W","700","AQW00061705","-143.306","-1.707.136","03. Jul","AS","PAGO","PAGO","WSO","AP","GSN","91765","",""
"AQW00061705","20190110","TMAX","304","","","W","700","AQW00061705","-143.306","-1.707.136","03. Jul","AS","PAGO","PAGO","WSO","AP","GSN","91765","",""
"AR000000011","20190111","TMAX","250","","","S","","AR000000011","-302.670","-576.500","53.0","MONTE","CASEROS","AERO","87393","","","","",""
"AR000000011","20190101","TMAX","326","","","S","","AR000000011","-302.670","-576.500","53.0","MONTE","CASEROS","AERO","87393","","","","",""
"AR000000011","20190103","TMAX","370","","","S","","AR000000011","-302.670","-576.500","53.0","MONTE","CASEROS","AERO","87393","","","","",""
"AR000000011","20190107","TMAX","300","","","S","","AR000000011","-302.670","-576.500","53.0","MONTE","CASEROS","AERO","87393","","","","",""
"AR000000011","20190109","TMAX","306","","","S","","AR000000011","-302.670","-576.500","53.0","MONTE","CASEROS","AERO","87393","","","","",""
"AR000000011","20190110","TMAX","232","","","S","","AR000000011","-302.670","-576.500","53.0","MONTE","CASEROS","AERO","87393","","","","",""
"AR000087129","20190111","TMAX","236","","","S","","AR000087129","-277.670","-643.000","200.0","SANTIAGO","DEL","ESTERO","87149","","","","",""
"AR000087129","20190107","TMAX","340","","","S","","AR000087129","-277.670","-643.000","200.0","SANTIAGO","DEL","ESTERO","87149","","","","",""
"AR000087129","20190110","TMAX","350","","","S","","AR000087129","-277.670","-643.000","200.0","SANTIAGO","DEL","ESTERO","87149","","","","",""
"AR000087155","20190110","TMAX","340","","","S","","AR000087155","-274.500","-590.500","53.0","RESISTENCIA","AERO","GSN","87155","","","","",""
"AR000087155","20190103","TMAX","364","","","S","","AR000087155","-274.500","-590.500","53.0","RESISTENCIA","AERO","GSN","87155","","","","",""
"AR000087155","20190104","TMAX","287","","","S","","AR000087155","-274.500","-590.500","53.0","RESISTENCIA","AERO","GSN","87155","","","","",""
"AR000087155","20190106","TMAX","332","","","S","","AR000087155","-274.500","-590.500","53.0","RESISTENCIA","AERO","GSN","87155","","","","",""
"AR000087155","20190107","TMAX","302","","","S","","AR000087155","-274.500","-590.500","53.0","RESISTENCIA","AERO","GSN","87155","","","","",""
"AR000087217","20190110","TMAX","365","","","S","","AR000087217","-293.830","-668.170","438.0","LA","RIOJA","AERO.","GSN","87217","","","",""
"AR000087217","20190102","TMAX","390","","","S","","AR000087217","-293.830","-668.170","438.0","LA","RIOJA","AERO.","GSN","87217","","","",""
"AR000087217","20190103","TMAX","405","","","S","","AR000087217","-293.830","-668.170","438.0","LA","RIOJA","AERO.","GSN","87217","","","",""
"AR000087217","20190104","TMAX","302","","","S","","AR000087217","-293.830","-668.170","438.0","LA","RIOJA","AERO.","GSN","87217","","","",""
"AR000087217","20190106","TMAX","366","","","S","","AR000087217","-293.830","-668.170","438.0","LA","RIOJA","AERO.","GSN","87217","","","",""
"AR000087217","20190107","TMAX","348","","","S","","AR000087217","-293.830","-668.170","438.0","LA","RIOJA","AERO.","GSN","87217","","","",""
"AR000087217","20190109","TMAX","375","","","S","","AR000087217","-293.830","-668.170","438.0","LA","RIOJA","AERO.","GSN","87217","","","",""
"AR000087257","20190110","TMAX","314","","","S","","AR000087257","-298.830","-619.500","88.0","CERES","AERO","GSN","87257","","","","",""
"AR000087257","20190103","TMAX","384","","","S","","AR000087257","-298.830","-619.500","88.0","CERES","AERO","GSN","87257","","","","",""
"AR000087257","20190104","TMAX","265","","","S","","AR000087257","-298.830","-619.500","88.0","CERES","AERO","GSN","87257","","","","",""
"AR000087257","20190106","TMAX","325","","","S","","AR000087257","-298.830","-619.500","88.0","CERES","AERO","GSN","87257","","","","",""
"AR000087257","20190107","TMAX","325","","","S","","AR000087257","-298.830","-619.500","88.0","CERES","AERO","GSN","87257","","","","",""
"AR000087257","20190109","TMAX","315","","","S","","AR000087257","-298.830","-619.500","88.0","CERES","AERO","GSN","87257","","","","",""
"AR000087270","20190110","TMAX","282","","","S","","AR000087270","-291.830","-597.000","53.0","RECONQUISTA","AERO","GSN","87270","","","","",""
"AR000087270","20190103","TMAX","369","","","S","","AR000087270","-291.830","-597.000","53.0","RECONQUISTA","AERO","GSN","87270","","","","",""
"AR000087270","20190106","TMAX","320","","","S","","AR000087270","-291.830","-597.000","53.0","RECONQUISTA","AERO","GSN","87270","","","","",""
"AR000087270","20190107","TMAX","304","","","S","","AR000087270","-291.830","-597.000","53.0","RECONQUISTA","AERO","GSN","87270","","","","",""
"AR000087270","20190109","TMAX","315","","","S","","AR000087270","-291.830","-597.000","53.0","RECONQUISTA","AERO","GSN","87270","","","","",""
"AR000087344","20190110","TMAX","245","","","S","","AR000087344","-313.170","-642.170","489.0","CORDOBA","AERO","GSN","87344","","","","",""
"AR000087344","20190106","TMAX","321","","","S","","AR000087344","-313.170","-642.170","489.0","CORDOBA","AERO","GSN","87344","","","","",""
"AR000087344","20190108","TMAX","302","","","S","","AR000087344","-313.170","-642.170","489.0","CORDOBA","AERO","GSN","87344","","","","",""
"AR000087344","20190109","TMAX","302","","","S","","AR000087344","-313.170","-642.170","489.0","CORDOBA","AERO","GSN","87344","","","","",""
"AR000087374","20190110","TMAX","274","","","S","","AR000087374","-317.830","-604.830","74.0","PARANA","AERO","GSN","87374","","","","",""
"AR000087374","20190101","TMAX","333","","","S","","AR000087374","-317.830","-604.830","74.0","PARANA","AERO","GSN","87374","","","","",""
"AR000087374","20190103","TMAX","358","","","S","","AR000087374","-317.830","-604.830","74.0","PARANA","AERO","GSN","87374","","","","",""
"AR000087374","20190106","TMAX","312","","","S","","AR000087374","-317.830","-604.830","74.0","PARANA","AERO","GSN","87374","","","","",""
"AR000087374","20190107","TMAX","313","","","S","","AR000087374","-317.830","-604.830","74.0","PARANA","AERO","GSN","87374","","","","",""
"AR000087374","20190108","TMAX","288","","","S","","AR000087374","-317.830","-604.830","74.0","PARANA","AERO","GSN","87374","","","","",""
"AR000087374","20190109","TMAX","283","","","S","","AR000087374","-317.830","-604.830","74.0","PARANA","AERO","GSN","87374","","","","",""
"AR000087418","20190110","TMAX","282","","","S","","AR000087418","-328.330","-687.830","704.0","MENDOZA","AERO","GSN","87418","","","","",""
"AR000087418","20190102","TMAX","360","","","S","","AR000087418","-328.330","-687.830","704.0","MENDOZA","AERO","GSN","87418","","","","",""
"AR000087418","20190106","TMAX","350","","","S","","AR000087418","-328.330","-687.830","704.0","MENDOZA","AERO","GSN","87418","","","","",""
"AR000087418","20190109","TMAX","330","","","S","","AR000087418","-328.330","-687.830","704.0","MENDOZA","AERO","GSN","87418","","","","",""
"AR000087534","20190110","TMAX","246","","","S","","AR000087534","-341.330","-633.670","137.0","LABOULAYE","AERO","GSN","87534","","","","",""
"AR000087534","20190102","TMAX","355","","","S","","AR000087534","-341.330","-633.670","137.0","LABOULAYE","AERO","GSN","87534","","","","",""
"AR000087534","20190106","TMAX","326","","","S","","AR000087534","-341.330","-633.670","137.0","LABOULAYE","AERO","GSN","87534","","","","",""
"AR000087534","20190108","TMAX","310","","","S","","AR000087534","-341.330","-633.670","137.0","LABOULAYE","AERO","GSN","87534","","","","",""
"AR000087534","20190109","TMAX","300","","","S","","AR000087534","-341.330","-633.670","137.0","LABOULAYE","AERO","GSN","87534","","","","",""
"AR000087623","20190110","TMAX","253","","","S","","AR000087623","-365.670","-642.660","192.0","SANTA","ROSA","AERO","GSN","87623","","","",""
"AR000087623","20190102","TMAX","325","","","S","","AR000087623","-365.670","-642.660","192.0","SANTA","ROSA","AERO","GSN","87623","","","",""
"AR000087623","20190106","TMAX","355","","","S","","AR000087623","-365.670","-642.660","192.0","SANTA","ROSA","AERO","GSN","87623","","","",""
"AR000087623","20190108","TMAX","328","","","S","","AR000087623","-365.670","-642.660","192.0","SANTA","ROSA","AERO","GSN","87623","","","",""
"AR000087623","20190109","TMAX","288","","","S","","AR000087623","-365.670","-642.660","192.0","SANTA","ROSA","AERO","GSN","87623","","","",""
"AR000087692","20190110","TMAX","225","","","S","","AR000087692","-379.330","-575.830","22.0","MAR","DEL","PLATA","AERO","GSN","87692","","",""
"AR000087692","20190101","TMAX","272","","","S","","AR000087692","-379.330","-575.830","22.0","MAR","DEL","PLATA","AERO","GSN","87692","","",""
"AR000087692","20190103","TMAX","272","","","S","","AR000087692","-379.330","-575.830","22.0","MAR","DEL","PLATA","AERO","GSN","87692","","",""
"AR000087692","20190106","TMAX","305","","","S","","AR000087692","-379.330","-575.830","22.0","MAR","DEL","PLATA","AERO","GSN","87692","","",""
"AR000087692","20190107","TMAX","295","","","S","","AR000087692","-379.330","-575.830","22.0","MAR","DEL","PLATA","AERO","GSN","87692","","",""
"AR000087692","20190109","TMAX","276","","","S","","AR000087692","-379.330","-575.830","22.0","MAR","DEL","PLATA","AERO","GSN","87692","","",""
"AR000087715","20190109","TMAX","217","","","S","","AR000087715","-389.500","-681.330","273.0","NEUQUEN","AERO","GSN","87715","","","","",""
"AR000087715","20190101","TMAX","348","","","S","","AR000087715","-389.500","-681.330","273.0","NEUQUEN","AERO","GSN","87715","","","","",""
"AR000087715","20190102","TMAX","320","","","S","","AR000087715","-389.500","-681.330","273.0","NEUQUEN","AERO","GSN","87715","","","","",""
"AR000087715","20190106","TMAX","356","","","S","","AR000087715","-389.500","-681.330","273.0","NEUQUEN","AERO","GSN","87715","","","","",""
"AR000087715","20190107","TMAX","326","","","S","","AR000087715","-389.500","-681.330","273.0","NEUQUEN","AERO","GSN","87715","","","","",""
"AR000087715","20190108","TMAX","301","","","S","","AR000087715","-389.500","-681.330","273.0","NEUQUEN","AERO","GSN","87715","","","","",""
"AR000087803","20190111","TMAX","185","","","S","","AR000087803","-429.330","-711.500","799.0","ESQUEL","AERO","GSN","87803","","","","",""
"AR000087803","20190101","TMAX","200","","","S","","AR000087803","-429.330","-711.500","799.0","ESQUEL","AERO","GSN","87803","","","","",""
"AR000087803","20190102","TMAX","148","","","S","","AR000087803","-429.330","-711.500","799.0","ESQUEL","AERO","GSN","87803","","","","",""
"AR000087803","20190106","TMAX","244","","","S","","AR000087803","-429.330","-711.500","799.0","ESQUEL","AERO","GSN","87803","","","","",""
"AR000087803","20190107","TMAX","174","","","S","","AR000087803","-429.330","-711.500","799.0","ESQUEL","AERO","GSN","87803","","","","",""
"AR000087803","20190108","TMAX","168","","","S","","AR000087803","-429.330","-711.500","799.0","ESQUEL","AERO","GSN","87803","","","","",""
"AR000087803","20190109","TMAX","110","","","S","","AR000087803","-429.330","-711.500","799.0","ESQUEL","AERO","GSN","87803","","","","",""
"AR000087828","20190109","TMAX","230","","","S","","AR000087828","-432.000","-652.660","43.0","TRELEW","AERO","GSN","87828","","","","",""
"AR000087828","20190101","TMAX","292","","","S","","AR000087828","-432.000","-652.660","43.0","TRELEW","AERO","GSN","87828","","","","",""
"AR000087828","20190102","TMAX","244","","","S","","AR000087828","-432.000","-652.660","43.0","TRELEW","AERO","GSN","87828","","","","",""
"AR000087828","20190105","TMAX","302","","","S","","AR000087828","-432.000","-652.660","43.0","TRELEW","AERO","GSN","87828","","","","",""
"AR000087828","20190107","TMAX","284","","","S","","AR000087828","-432.000","-652.660","43.0","TRELEW","AERO","GSN","87828","","","","",""
"AR000087828","20190108","TMAX","230","","","S","","AR000087828","-432.000","-652.660","43.0","TRELEW","AERO","GSN","87828","","","","",""
"AR000087860","20190111","TMAX","262","","","S","","AR000087860","-457.830","-675.000","58.0","COMODORO","RIVADAVIA","GSN","87860","","","","",""
"AR000087860","20190101","TMAX","289","","","S","","AR000087860","-457.830","-675.000","58.0","COMODORO","RIVADAVIA","GSN","87860","","","","",""
"AR000087860","20190102","TMAX","217","","","S","","AR000087860","-457.830","-675.000","58.0","COMODORO","RIVADAVIA","GSN","87860","","","","",""
"AR000087860","20190105","TMAX","310","","","S","","AR000087860","-457.830","-675.000","58.0","COMODORO","RIVADAVIA","GSN","87860","","","","",""
